org.xwiki.xml.html.HTMLUtilsTest;testStripTopLevelParagraph;testStripHTMLEnvelope
org.xwiki.xml.internal.html.DefaultHTMLCleanerTest;convertImplicitParagraphs;explicitFilterList;cleanEmptyDIV;convertImageAlignment;fullXHTMLHeader;specialCharacters;scriptAndCData;verifySpanIsExpanded;verifyLegendTagNotStripped;restrictedHtml;duplicateIds;closeUnbalancedTags;cleanNonXHTMLLists;elementExpansion;verifyEntitiesAreNotBroken;conversionsFromHTML;verifyIFRAMECleaning;cleanSVGTags;styleAndCData;verifyExternalLinksAreSecure
