org.apache.commons.io.input.BrokenInputStreamTest;testSelfSupressed;testClose
org.apache.commons.io.input.TaggedInputStreamTest;testBrokenStream
org.apache.commons.io.output.BrokenOutputStreamTest;testSelfSupressed;testClose
org.apache.commons.io.output.TaggedOutputStreamTest;testBrokenStream
