org.ow2.authzforce.core.pdp.impl.func.MapFunctionFactory;12;13
org.ow2.authzforce.core.pdp.impl.func.StandardHigherOrderBagFunctions;3;39
org.ow2.authzforce.core.pdp.impl.test.func.StandardFunctionTest;1;4
total;16;56
