org.ow2.authzforce.core.pdp.impl.func.MapFunctionFactory;4;13
org.ow2.authzforce.core.pdp.impl.func.StandardHigherOrderBagFunctions;4;43
org.ow2.authzforce.core.pdp.impl.test.func.StandardFunctionTest;1;4
total;9;60
