org.apache.commons.collections4.map.ReferenceMapTest;testSerializeDeserializeThenCompare;testFullMapCompatibility;testEmptyMapCompatibility;testSimpleSerialization
org.apache.commons.collections4.map.ReferenceIdentityMapTest;testSerializeDeserializeThenCompare;testFullMapCompatibility;testEmptyMapCompatibility;testSimpleSerialization
