org.jsoup.parser.HtmlParserTest;testTemplateInsideTable;handlesInputInTable;handlesInvalidDoctypes;selfClosingVoidIsNotAnError;noErrorsByDefault;normalizesDiscordantTags;discardsNakedTds;testFontFlowContents;ignoresContentAfterFrameset;handlesCdata;caseInsensitiveParseTree;testHandlesDeepSpans;testSpanContents;tracksErrorsWhenRequested;parsesQuiteRoughAttributes;caseSensitiveParseTree;testReinsertionModeForThCelss;handlesKnownEmptyTitle;testSpaceAfterTag;handlesUnclosedAnchors;testInvalidTableContents;selfClosingOnNonvoidIsError;handlesUnknownInlineTags;commentBeforeHtml;handlesEscapedData;testFragment;handlesJavadocFont;relaxedBaseEntityMatchAndStrictExtendedMatch;testHgroup;handlesXmlDeclAndCommentsBeforeDoctype;handlesBaseTags;handlesDeepStack;handlesUnknownTags;cdataNodesAreTextNodes;testHeaderContents;reconstructFormattingElements;noTableDirectInTable;handlesManyChildren;handleCDataInText;handlesNullInData;handlesUnclosedFormattingElements;testRelaxedTags;parsesRoughAttributes;parsesBodyFragment;roundTripsCdata;createsStructureFromBodySnippet;handlesUnclosedTitleAtEof;tracksLimitedErrorsWhenRequested;handlesSolidusInA;reconstructFormattingElementsInTable;handlesUnknownNamespaceTags;handlesCdataAcrossBuffer;handlesWhatWgExpensesTableExample;parsesSimpleDocument;testSupportsNonAsciiTags;handlesDataOnlyTags;testAFlowContents;handlesNestedImplicitTable;handlesUnexpectedMarkupInTables;createsDocumentStructure;handlesSolidusAtAttributeEnd;parsesUnterminatedComments;handlesMisnestedTagsBP;handles0CharacterAsText;normalisesDocument;testSupportsPartiallyNonAsciiTags;doesNotFindShortestMatchingEntity;testHtmlLowerCase;handlesControlCodeInAttributeName;handlesInvalidStartTags;handlesKnownEmptyIframe;handlesUnclosedCdataAtEOF;handlesMisnestedTagsBI;handlesUnclosedTitle
org.jsoup.nodes.DocumentTest;testLocation;parseAndHtmlOnDifferentThreads;setTextPreservesDocumentStructure;testClone;testHtmlAppendable;testXhtmlReferences;DocumentsWithSameContentAreEqual;testClonesDeclarations;testOutputEncoding;testShiftJisRoundtrip;testTitles;testNormalisesStructure;DocumentsWithSameContentAreVerifialbe;htmlParseDefaultsToHtmlOutputSyntax
org.jsoup.helper.W3CDomTest;convertsGoogleLocation;simpleConversion;convertsGoogle;namespacePreservation
org.jsoup.parser.XmlTreeBuilderTest;testDetectCharsetEncodingDeclaration
org.jsoup.helper.DataUtilTest;firstMetaElementWithCharsetShouldBeUsedForDecoding;supportsUTF8BOM;supportsBOMinFiles;secondMetaElementWithContentTypeContainsCharsetParameter;discardsSpuriousByteOrderMark;discardsSpuriousByteOrderMarkWhenNoCharsetSet
org.jsoup.integration.ConnectTest;doesGet;doesPost;sendsRequestBody;multiCookieSet;postFiles;doesPut;sendsRequestBodyJsonWithData;sendsRequestBodyWithUrlParams;canConnectToLocalServer;handlesEmptyStreamDuringParseRead;multipleParsesOkAfterBufferUp;sendsRequestBodyJsonWithoutData;parseParseThrowsValidates;fetchURl;supportsDeflate;bodyAfterParseThrowsValidationError;fetchURIWithWihtespace;bodyAndBytesAvailableBeforeParse
org.jsoup.integration.ParseTest;testNewsHomepage;testSmhBizArticle;testYahooArticle;testBaiduVariant;testGoogleSearchIpod;testLowercaseUtf8Charset;testYahooJp;testBrokenHtml5CharsetWithASingleDoubleQuote;testHtml5Charset;testNytArticle;testBaidu;testBinary
org.jsoup.safety.CleanerTest;addsTagOnAttributesIfNotSet;simpleBehaviourTest;preservesRelativeLinksIfConfigured;testRemoveTags;testRelaxed;testRemoveProtocols;testIsValidDocument;testRemoveEnforcedAttributes;basicBehaviourTest;resolvesRelativeLinks;testDropXmlProc;testCleanAnchorProtocol;testDropsUnknownTags;handlesAttributesWithNoValue;testIsValidBodyHtml;supplyOutputSettings;dropsUnresolvableRelativeLinks;handlesAllPseudoTag;testDropComments;simpleBehaviourTest2;cleansInternationalText;testScriptTagInWhiteList;testCleanJavascriptHref;testRemoveAttributes
org.jsoup.parser.AttributeParseTest;moreAttributeUnescapes;handlesNewLinesAndReturns;strictAttributeUnescapes
org.jsoup.nodes.NodeTest;literalAbsPrefix;before;testRemove;handleAbsOnLocalhostFileUris;childNodesCopy;unwrap;absHandlesRelativeQuery;traverse;unwrapNoChildren;handleAbsOnFileUris;testReplace;absHandlesDotFromIndex;root;supportsClone;handlesAbsPrefixOnHasAttr;after;ownerDocument;handlesAbsPrefix;nodeIsNotASiblingOfItself;handlesAbsOnProtocolessAbsoluteUris
org.jsoup.nodes.ElementTest;testChainedRemoveAttributes;before;testThrowsOnAddNullText;testKeepsPreText;testGetSiblings;testCssPath;testPrependElement;moveByAppend;testFormatOutline;testChildThrowsIndexOutOfBoundsOnMissing;testTagNameSet;testAddNewText;testAddNewHtml;testGetTextNodes;testElementSiblingIndex;testWholeText;testSetIndent;insertChildrenArgumentValidation;testClassDomMethods;testManipulateTextNodes;testNormalizesInvisiblesInText;testWrapWithRemainder;testGetText;testBrHasSpace;testHtmlContainsOuter;testGetElementsWithClass;testGetElementById;testInnerHtml;testPrependText;elementIsNotASiblingOfItself;classNamesAndAttributeNameIsCaseInsensitive;testClassNames;testShadowElementsAreUpdated;testPrependNewHtml;testFormatHtml;insertChildrenAsCopy;textHasSpaceAfterBlockTags;insertChildrenAtPosition;testGetChildText;testSetText;testNormalizesNbspInText;testHasText;getNamespacedElementsByTag;testElementSiblingIndexSameContent;testAppendRowToTable;testWrap;after;getElementsByTagName;testChildrenElements;testGetSiblingsWithDuplicateContent;testSetHtml;testNextElementSiblingAfterClone;testAppendTo;testIs;testGetDataNodes;testLoopedRemoveAttributes;testGetElementsWithAttributeDash;testHashAndEqualsAndValue;testGetParents;testClone;testThrowsOnPrependNullText;testSetHtmlTitle;testNoIndentOnScriptAndStyle;testNotPretty;testAddNewElement;testPrependRowToTable;dataset;testContainerOutput;testShallowClone;testNormalisesText
org.jsoup.select.ElementsTest;siblings;unwrapKeepsSpace;before;hasAbsAttr;eachAttr;remove;unwrap;empty;not;html;after;text;classWithHyphen;setHtml;absAttr;hasClassCaseInsensitive;is;eachText;eq;outerHtml;hasText;filter;traverse;tagNameSet;wrap;unwrapP;parents;wrapDiv
org.jsoup.select.SelectorTest;containsOwn;testByTag;testByAttributeStarting;testCombinedWithContains;testAllElements;notAll;descendant;matchText;notClass;parentChildStar;matchesOwn;testPseudoContains;testPsuedoContainsWithParentheses;and;testRelaxedTags;testCharactersInIdAndClass;testById;selectFirstWithAnd;testPseudoCombined;selectFirstWithOr;notParas;attributeWithBrackets;splitOnBr;handlesCommasInSelector;deeperDescendant;testAllWithClass;selectFirst;testSupportsLeadingCombinator;containsWithQuote;testNamespacedTag;testByClassCaseInsensitive;testWildcardNamespacedTag;findBetweenSpan;testPseudoEquals;testPseudoGreaterThan;testPseudoBetween;selectSupplementaryCharacter;testNestedHas;selectSameElements;testMatches;testPseudoLessThan;testPseudoHas;matchTextAttributes;multiChildDescent;containsData;selectClassWithSpace
org.jsoup.parser.TokeniserTest;handleSuperLargeAttributeName;handleLargeCdata;handleLargeText;handleSuperLargeTagNames;handleLargeTitle
org.jsoup.nodes.EntitiesTest;escapesGtInXmlAttributesButNotInHtml;letterDigitEntities
org.jsoup.parser.TokeniserStateTest;testEndTagOpen;testBeforeTagName
org.jsoup.nodes.FormElementTest;adoptedFormsRetainInputs;removeFormElement
org.jsoup.select.TraversorTest;filterVisit;filterStop;filterSkipChildren;filterRemove;filterSkipEntirely
org.jsoup.nodes.TextNodeTest;testSplitText;testSplitAnEmbolden;testTextBean;testWithSupplementaryCharacter;testLeadNodesHaveNoChildren
org.jsoup.helper.StringUtilTest;normaliseWhiteSpaceHandlesHighSurrogates
